[Connect DataFile][2.1]
Date:	4/18/2022
Time:	15:52:59
Unit:	°C
Resolution:	0.200/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:28.600	93.0	72.9	31.6	92.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:28:187		
000:00:28.800	92.9	72.9	31.6	93.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:28:387		
000:00:29.000	93.4	72.9	31.6	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:28:587		
000:00:29.200	93.7	72.9	31.6	93.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:28:787		
000:00:29.400	93.9	72.9	31.6	94.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:28:987		
000:00:29.600	93.9	73.0	31.6	93.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:29:187		
000:00:29.800	93.4	73.0	31.6	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:29:387		
000:00:30.000	92.9	73.0	31.6	92.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:29:587		
000:00:30.200	93.2	73.0	31.6	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:29:787		
000:00:30.400	93.3	73.0	31.6	93.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:29:987		
000:00:30.600	93.7	73.0	31.6	93.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:30:187		
000:00:30.800	94.1	73.0	31.6	94.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:30:387		
000:00:31.000	94.1	73.0	31.6	94.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:30:587		
000:00:31.200	94.1	73.0	31.6	94.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:30:787		
000:00:31.400	94.1	73.0	31.6	94.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:30:987		
000:00:31.600	94.0	73.0	31.6	93.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:31:187		
000:00:31.800	93.9	73.0	31.6	93.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:31:387		
000:00:32.000	93.8	73.0	31.6	93.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:31:587		
000:00:32.200	93.6	73.0	31.6	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:31:787		
000:00:32.400	93.7	73.0	31.6	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:31:987		
000:00:32.600	93.6	73.0	31.6	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:32:187		
000:00:32.800	93.4	73.0	31.6	93.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:32:387		
000:00:33.000	93.0	73.0	31.6	93.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:32:587		
000:00:33.200	93.0	73.0	31.6	92.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:32:787		
000:00:33.400	92.8	73.0	31.6	92.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:32:987		
000:00:33.600	92.6	73.0	31.6	92.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:33:187		
000:00:33.800	92.7	73.0	31.6	92.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:33:387		
000:00:34.000	92.7	73.0	31.6	92.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:33:587		
000:00:34.200	92.7	73.0	31.6	92.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:33:787		
000:00:34.400	92.7	73.0	31.6	92.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:33:987		
000:00:34.600	93.2	73.0	31.6	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:34:187		
000:00:34.800	93.6	73.0	31.6	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:34:387		
000:00:35.000	94.0	73.0	31.6	94.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:34:587		
000:00:35.200	93.8	73.0	31.6	93.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:34:787		
000:00:35.400	93.3	73.0	31.6	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:34:987		
000:00:35.600	92.7	73.0	31.6	92.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:35:187		
000:00:35.800	92.8	73.0	31.6	92.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:35:387		
000:00:36.000	93.9	73.0	31.6	93.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:35:587		
000:00:36.200	93.9	73.0	31.6	93.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:35:787		
000:00:36.400	94.0	73.0	31.6	94.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:35:987		
000:00:36.600	93.9	73.0	31.6	93.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:36:187		
000:00:36.800	94.0	73.0	31.6	93.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:36:387		
000:00:37.000	93.8	73.0	31.6	93.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:36:587		
000:00:37.200	93.6	73.0	31.6	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:36:787		
000:00:37.400	94.0	73.0	31.6	94.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:36:987		
000:00:37.600	93.6	73.0	31.6	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:37:187		
000:00:37.800	93.2	73.0	31.6	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:37:387		
000:00:38.000	93.3	73.0	31.6	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:37:587		
000:00:38.200	93.3	73.0	31.6	93.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:37:787		
000:00:38.400	93.2	73.0	31.6	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:37:987		
000:00:38.600	92.6	73.0	31.6	92.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:38:187		
000:00:38.800	92.8	73.0	31.6	92.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:38:387		
000:00:39.000	92.8	73.0	31.6	92.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:38:587		
000:00:39.200	92.7	73.0	31.6	92.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:38:787		
000:00:39.400	92.8	73.0	31.6	93.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:38:987		
000:00:39.600	93.0	73.0	31.6	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:39:187		
000:00:39.800	93.2	73.0	31.6	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:39:387		
000:00:40.000	93.9	73.0	31.6	93.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:39:587		
