[Connect DataFile][2.1]
Date:	4/21/2022
Time:	09:34:23
Unit:	°C
Resolution:	0.200/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:27.800	95.9	69.4	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:51:754		
000:00:28.000	95.9	69.4	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:51:954		
000:00:28.200	95.9	69.4	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:52:154		
000:00:28.400	95.9	69.4	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:52:354		
000:00:28.600	96.1	69.4	26.4	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:52:554		
000:00:28.800	96.1	69.4	26.4	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:52:754		
000:00:29.000	96.1	69.4	26.4	96.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:52:954		
000:00:29.200	96.1	69.4	26.4	96.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:53:154		
000:00:29.400	96.1	69.4	26.4	96.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:53:354		
000:00:29.600	96.1	69.4	26.4	96.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:53:554		
000:00:29.800	96.1	69.4	26.4	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:53:754		
000:00:30.000	96.1	69.4	26.4	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:53:954		
000:00:30.200	96.2	69.4	26.4	96.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:54:154		
000:00:30.400	96.1	69.4	26.4	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:54:354		
000:00:30.600	96.1	69.4	26.4	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:54:554		
000:00:30.800	96.1	69.4	26.4	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:54:754		
000:00:31.000	96.1	69.4	26.4	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:54:954		
000:00:31.200	96.1	69.4	26.4	96.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:55:154		
000:00:31.400	96.0	69.4	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:55:354		
000:00:31.600	96.0	69.4	26.4	96.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:55:554		
000:00:31.800	96.0	69.4	26.4	96.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:55:754		
000:00:32.000	96.1	69.4	26.4	96.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:55:954		
000:00:32.200	96.1	69.4	26.4	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:56:154		
000:00:32.400	96.1	69.4	26.4	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:56:354		
000:00:32.600	95.6	69.4	26.4	95.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:56:554		
000:00:32.800	95.5	69.4	26.4	95.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:56:754		
000:00:33.000	95.4	69.4	26.4	95.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:56:954		
000:00:33.200	95.4	69.4	26.4	95.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:57:154		
000:00:33.400	95.7	69.4	26.4	95.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:57:354		
000:00:33.600	95.9	69.5	26.4	95.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:57:554		
000:00:33.800	96.1	69.5	26.4	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:57:754		
000:00:34.000	96.1	69.5	26.4	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:57:954		
000:00:34.200	96.1	69.5	26.4	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:58:154		
000:00:34.400	96.1	69.5	26.4	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:58:354		
000:00:34.600	96.2	69.5	26.4	96.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:58:554		
000:00:34.800	96.3	69.5	26.4	96.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:58:754		
000:00:35.000	96.3	69.5	26.4	96.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:58:954		
000:00:35.200	96.1	69.5	26.4	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:59:154		
